county,precinct,office,district,candidate,party,votes,absentee,election_day
Calhoun,05 Calhoun-Elm Grove-Jackson-S Lake Crk-Lake City,Governor,,Write-in,,1,1,0
Calhoun,06 Reading-Union and S Logan,Governor,,Write-in,,0,0,0
Calhoun,01 Butler and Williams,Secretary of State,,Joel Miller,DEM,101,26,75
Calhoun,02 Lincoln-Manson-Sherman and N Greenfield,Secretary of State,,Joel Miller,DEM,237,75,162
Calhoun,03 Cen-Garf-Twin Lks-N Lake Crk-N Logan-Rockwell C,Secretary of State,,Joel Miller,DEM,260,126,134
Calhoun,04 Cedar and S Greenfield,Secretary of State,,Joel Miller,DEM,38,13,25
Calhoun,05 Calhoun-Elm Grove-Jackson-S Lake Crk-Lake City,Secretary of State,,Joel Miller,DEM,254,77,177
Calhoun,06 Reading-Union and S Logan,Secretary of State,,Joel Miller,DEM,84,26,58
Calhoun,01 Butler and Williams,Secretary of State,,Paul D. Pate,REP,259,34,225
Calhoun,02 Lincoln-Manson-Sherman and N Greenfield,Secretary of State,,Paul D. Pate,REP,875,176,699
Calhoun,03 Cen-Garf-Twin Lks-N Lake Crk-N Logan-Rockwell C,Secretary of State,,Paul D. Pate,REP,702,176,526
Calhoun,04 Cedar and S Greenfield,Secretary of State,,Paul D. Pate,REP,132,14,118
Calhoun,05 Calhoun-Elm Grove-Jackson-S Lake Crk-Lake City,Secretary of State,,Paul D. Pate,REP,627,106,521
Calhoun,06 Reading-Union and S Logan,Secretary of State,,Paul D. Pate,REP,328,36,292
Calhoun,01 Butler and Williams,Secretary of State,,Write-in,,0,0,0
Calhoun,02 Lincoln-Manson-Sherman and N Greenfield,Secretary of State,,Write-in,,1,0,1
Calhoun,03 Cen-Garf-Twin Lks-N Lake Crk-N Logan-Rockwell C,Secretary of State,,Write-in,,0,0,0
Calhoun,04 Cedar and S Greenfield,Secretary of State,,Write-in,,0,0,0
Calhoun,05 Calhoun-Elm Grove-Jackson-S Lake Crk-Lake City,Secretary of State,,Write-in,,1,0,1
Calhoun,06 Reading-Union and S Logan,Secretary of State,,Write-in,,0,0,0
Calhoun,01 Butler and Williams,Attorney General,,Tom Miller,DEM,142,36,106
Calhoun,02 Lincoln-Manson-Sherman and N Greenfield,Attorney General,,Tom Miller,DEM,393,128,265
Calhoun,03 Cen-Garf-Twin Lks-N Lake Crk-N Logan-Rockwell C,Attorney General,,Tom Miller,DEM,380,162,218
Calhoun,04 Cedar and S Greenfield,Attorney General,,Tom Miller,DEM,56,15,41
Calhoun,05 Calhoun-Elm Grove-Jackson-S Lake Crk-Lake City,Attorney General,,Tom Miller,DEM,373,101,272
Calhoun,06 Reading-Union and S Logan,Attorney General,,Tom Miller,DEM,128,37,91
Calhoun,01 Butler and Williams,Attorney General,,Brenna Bird,REP,220,24,196
Calhoun,02 Lincoln-Manson-Sherman and N Greenfield,Attorney General,,Brenna Bird,REP,717,125,592
Calhoun,03 Cen-Garf-Twin Lks-N Lake Crk-N Logan-Rockwell C,Attorney General,,Brenna Bird,REP,586,145,441
Calhoun,04 Cedar and S Greenfield,Attorney General,,Brenna Bird,REP,114,11,103
Calhoun,05 Calhoun-Elm Grove-Jackson-S Lake Crk-Lake City,Attorney General,,Brenna Bird,REP,509,81,428
Calhoun,06 Reading-Union and S Logan,Attorney General,,Brenna Bird,REP,278,24,254
Calhoun,01 Butler and Williams,Attorney General,,Write-in,,0,0,0
Calhoun,02 Lincoln-Manson-Sherman and N Greenfield,Attorney General,,Write-in,,1,0,1
Calhoun,03 Cen-Garf-Twin Lks-N Lake Crk-N Logan-Rockwell C,Attorney General,,Write-in,,1,0,1
Calhoun,04 Cedar and S Greenfield,Attorney General,,Write-in,,0,0,0
Calhoun,05 Calhoun-Elm Grove-Jackson-S Lake Crk-Lake City,Attorney General,,Write-in,,1,1,0
Calhoun,06 Reading-Union and S Logan,Attorney General,,Write-in,,1,0,1
Calhoun,01 Butler and Williams,State Senate,4,Tim Kraayenbrink,REP,306,43,263
Calhoun,02 Lincoln-Manson-Sherman and N Greenfield,State Senate,4,Tim Kraayenbrink,REP,969,192,777
Calhoun,03 Cen-Garf-Twin Lks-N Lake Crk-N Logan-Rockwell C,State Senate,4,Tim Kraayenbrink,REP,789,209,580
Calhoun,04 Cedar and S Greenfield,State Senate,4,Tim Kraayenbrink,REP,151,16,135
Calhoun,05 Calhoun-Elm Grove-Jackson-S Lake Crk-Lake City,State Senate,4,Tim Kraayenbrink,REP,731,131,600
Calhoun,06 Reading-Union and S Logan,State Senate,4,Tim Kraayenbrink,REP,359,46,313
Calhoun,01 Butler and Williams,State Senate,4,Write-in,,2,0,2
Calhoun,02 Lincoln-Manson-Sherman and N Greenfield,State Senate,4,Write-in,,16,3,13
Calhoun,03 Cen-Garf-Twin Lks-N Lake Crk-N Logan-Rockwell C,State Senate,4,Write-in,,22,5,17
Calhoun,04 Cedar and S Greenfield,State Senate,4,Write-in,,5,3,2
Calhoun,05 Calhoun-Elm Grove-Jackson-S Lake Crk-Lake City,State Senate,4,Write-in,,8,4,4
Calhoun,06 Reading-Union and S Logan,State Senate,4,Write-in,,2,0,2
Calhoun,01 Butler and Williams,State House,7,Mike Sexton,REP,302,42,260
Calhoun,02 Lincoln-Manson-Sherman and N Greenfield,State House,7,Mike Sexton,REP,966,192,774
Calhoun,03 Cen-Garf-Twin Lks-N Lake Crk-N Logan-Rockwell C,State House,7,Mike Sexton,REP,764,206,558
Calhoun,04 Cedar and S Greenfield,State House,7,Mike Sexton,REP,147,16,131
Calhoun,05 Calhoun-Elm Grove-Jackson-S Lake Crk-Lake City,State House,7,Mike Sexton,REP,728,131,597
Calhoun,06 Reading-Union and S Logan,State House,7,Mike Sexton,REP,347,38,309
Calhoun,01 Butler and Williams,State House,7,Write-in,,4,1,3
Calhoun,02 Lincoln-Manson-Sherman and N Greenfield,State House,7,Write-in,,16,5,11
Calhoun,03 Cen-Garf-Twin Lks-N Lake Crk-N Logan-Rockwell C,State House,7,Write-in,,33,7,26
Calhoun,04 Cedar and S Greenfield,State House,7,Write-in,,5,2,3
Calhoun,05 Calhoun-Elm Grove-Jackson-S Lake Crk-Lake City,State House,7,Write-in,,13,6,7
Calhoun,06 Reading-Union and S Logan,State House,7,Write-in,,4,1,3
Iowa,Dayton/English I,U.S. Senate,,Chuck Grassley,REP,196,30,166
Iowa,English II,U.S. Senate,,Chuck Grassley,REP,276,40,236
Iowa,Fillmore/Greene,U.S. Senate,,Chuck Grassley,REP,434,40,394
Iowa,Honey Creek/Marengo Rural,U.S. Senate,,Chuck Grassley,REP,235,61,174
Iowa,Hartford I/Sumner,U.S. Senate,,Chuck Grassley,REP,225,30,195
Iowa,Hartford II/Lincoln,U.S. Senate,,Chuck Grassley,REP,380,50,330
Iowa,Hilton/Washington,U.S. Senate,,Chuck Grassley,REP,441,113,328
Iowa,Lenox/Iowa,U.S. Senate,,Chuck Grassley,REP,760,189,571
Iowa,Marengo City,U.S. Senate,,Chuck Grassley,REP,534,134,400
Iowa,Pilot/Troy/York,U.S. Senate,,Chuck Grassley,REP,489,100,389
Iowa,Williamsburg,U.S. Senate,,Chuck Grassley,REP,833,182,651
Iowa,Dayton/English I,U.S. Senate,,Michael Franken,DEM,77,20,57
Iowa,English II,U.S. Senate,,Michael Franken,DEM,162,34,128
Iowa,Fillmore/Greene,U.S. Senate,,Michael Franken,DEM,216,77,139
Iowa,Honey Creek/Marengo Rural,U.S. Senate,,Michael Franken,DEM,74,40,34
Iowa,Hartford I/Sumner,U.S. Senate,,Michael Franken,DEM,71,31,40
Iowa,Hartford II/Lincoln,U.S. Senate,,Michael Franken,DEM,133,48,85
Iowa,Hilton/Washington,U.S. Senate,,Michael Franken,DEM,185,79,106
Iowa,Lenox/Iowa,U.S. Senate,,Michael Franken,DEM,530,210,320
Iowa,Marengo City,U.S. Senate,,Michael Franken,DEM,336,147,189
Iowa,Pilot/Troy/York,U.S. Senate,,Michael Franken,DEM,153,42,111
Iowa,Williamsburg,U.S. Senate,,Michael Franken,DEM,602,235,367
Iowa,Dayton/English I,U.S. Senate,,Write-in,,1,1,0
Iowa,English II,U.S. Senate,,Write-in,,1,0,1
Iowa,Fillmore/Greene,U.S. Senate,,Write-in,,0,0,0
Iowa,Honey Creek/Marengo Rural,U.S. Senate,,Write-in,,0,0,0
Iowa,Hartford I/Sumner,U.S. Senate,,Write-in,,0,0,0
Iowa,Hartford II/Lincoln,U.S. Senate,,Write-in,,1,0,1
Iowa,Hilton/Washington,U.S. Senate,,Write-in,,3,0,3
Iowa,Lenox/Iowa,U.S. Senate,,Write-in,,2,0,2
Iowa,Marengo City,U.S. Senate,,Write-in,,1,0,1
Iowa,Pilot/Troy/York,U.S. Senate,,Write-in,,1,1,0
Iowa,Williamsburg,U.S. Senate,,Write-in,,5,0,5
Iowa,Dayton/English I,U.S. House,1,Mariannette Miller-Meeks,REP,183,27,156
Iowa,English II,U.S. House,1,Mariannette Miller-Meeks,REP,278,40,238
Iowa,Fillmore/Greene,U.S. House,1,Mariannette Miller-Meeks,REP,421,39,382
Iowa,Honey Creek/Marengo Rural,U.S. House,1,Mariannette Miller-Meeks,REP,229,63,166
Iowa,Hartford I/Sumner,U.S. House,1,Mariannette Miller-Meeks,REP,221,29,192
Iowa,Hartford II/Lincoln,U.S. House,1,Mariannette Miller-Meeks,REP,373,50,323
Iowa,Hilton/Washington,U.S. House,1,Mariannette Miller-Meeks,REP,430,112,318
Iowa,Lenox/Iowa,U.S. House,1,Mariannette Miller-Meeks,REP,747,181,566
Iowa,Marengo City,U.S. House,1,Mariannette Miller-Meeks,REP,522,134,388
Iowa,Pilot/Troy/York,U.S. House,1,Mariannette Miller-Meeks,REP,480,92,388
Iowa,Williamsburg,U.S. House,1,Mariannette Miller-Meeks,REP,839,180,659
Iowa,Dayton/English I,U.S. House,1,Christina Bohannan,DEM,86,23,63
Iowa,English II,U.S. House,1,Christina Bohannan,DEM,157,34,123
Iowa,Fillmore/Greene,U.S. House,1,Christina Bohannan,DEM,228,81,147
Iowa,Honey Creek/Marengo Rural,U.S. House,1,Christina Bohannan,DEM,78,36,42
Iowa,Hartford I/Sumner,U.S. House,1,Christina Bohannan,DEM,74,32,42
Iowa,Hartford II/Lincoln,U.S. House,1,Christina Bohannan,DEM,136,48,88
Iowa,Hilton/Washington,U.S. House,1,Christina Bohannan,DEM,198,79,119
Iowa,Lenox/Iowa,U.S. House,1,Christina Bohannan,DEM,540,217,323
Iowa,Marengo City,U.S. House,1,Christina Bohannan,DEM,347,148,199
Iowa,Pilot/Troy/York,U.S. House,1,Christina Bohannan,DEM,160,49,111
Iowa,Williamsburg,U.S. House,1,Christina Bohannan,DEM,592,232,360
Iowa,Dayton/English I,U.S. House,1,Write-in,,0,0,0
Iowa,English II,U.S. House,1,Write-in,,0,0,0
Iowa,Fillmore/Greene,U.S. House,1,Write-in,,0,0,0
Iowa,Honey Creek/Marengo Rural,U.S. House,1,Write-in,,0,0,0
Iowa,Hartford I/Sumner,U.S. House,1,Write-in,,1,0,1
Iowa,Hartford II/Lincoln,U.S. House,1,Write-in,,0,0,0
Iowa,Hilton/Washington,U.S. House,1,Write-in,,0,0,0
Iowa,Lenox/Iowa,U.S. House,1,Write-in,,1,0,1
Iowa,Marengo City,U.S. House,1,Write-in,,0,0,0
Iowa,Pilot/Troy/York,U.S. House,1,Write-in,,1,1,0
Iowa,Williamsburg,U.S. House,1,Write-in,,3,1,2
Iowa,Dayton/English I,Governor,,Kim Reynolds and Adam Gregg,REP,202,30,172
Iowa,English II,Governor,,Kim Reynolds and Adam Gregg,REP,291,42,249
Iowa,Fillmore/Greene,Governor,,Kim Reynolds and Adam Gregg,REP,442,44,398
Iowa,Honey Creek/Marengo Rural,Governor,,Kim Reynolds and Adam Gregg,REP,255,72,183
Iowa,Hartford I/Sumner,Governor,,Kim Reynolds and Adam Gregg,REP,238,37,201
Iowa,Hartford II/Lincoln,Governor,,Kim Reynolds and Adam Gregg,REP,404,53,351
Iowa,Hilton/Washington,Governor,,Kim Reynolds and Adam Gregg,REP,460,119,341
Iowa,Lenox/Iowa,Governor,,Kim Reynolds and Adam Gregg,REP,797,200,597
Iowa,Marengo City,Governor,,Kim Reynolds and Adam Gregg,REP,553,144,409
Iowa,Pilot/Troy/York,Governor,,Kim Reynolds and Adam Gregg,REP,501,98,403
Iowa,Williamsburg,Governor,,Kim Reynolds and Adam Gregg,REP,858,187,671
Iowa,Dayton/English I,Governor,,Deidre DeJear and Eric Van Lancker,DEM,70,20,50
Iowa,English II,Governor,,Deidre DeJear and Eric Van Lancker,DEM,136,33,103
Iowa,Fillmore/Greene,Governor,,Deidre DeJear and Eric Van Lancker,DEM,201,74,127
Iowa,Honey Creek/Marengo Rural,Governor,,Deidre DeJear and Eric Van Lancker,DEM,57,32,25
Iowa,Hartford I/Sumner,Governor,,Deidre DeJear and Eric Van Lancker,DEM,57,26,31
Iowa,Hartford II/Lincoln,Governor,,Deidre DeJear and Eric Van Lancker,DEM,114,42,72
Iowa,Hilton/Washington,Governor,,Deidre DeJear and Eric Van Lancker,DEM,166,72,94
Iowa,Lenox/Iowa,Governor,,Deidre DeJear and Eric Van Lancker,DEM,490,200,290
Iowa,Marengo City,Governor,,Deidre DeJear and Eric Van Lancker,DEM,303,137,166
Iowa,Pilot/Troy/York,Governor,,Deidre DeJear and Eric Van Lancker,DEM,143,44,99
Iowa,Williamsburg,Governor,,Deidre DeJear and Eric Van Lancker,DEM,562,231,331
Iowa,Dayton/English I,Governor,,Rick Stewart and Marco Battaglia,LIB,6,1,5
Iowa,English II,Governor,,Rick Stewart and Marco Battaglia,LIB,16,2,14
Iowa,Fillmore/Greene,Governor,,Rick Stewart and Marco Battaglia,LIB,17,3,14
Iowa,Honey Creek/Marengo Rural,Governor,,Rick Stewart and Marco Battaglia,LIB,3,1,2
Iowa,Hartford I/Sumner,Governor,,Rick Stewart and Marco Battaglia,LIB,5,1,4
Iowa,Hartford II/Lincoln,Governor,,Rick Stewart and Marco Battaglia,LIB,10,4,6
Iowa,Hilton/Washington,Governor,,Rick Stewart and Marco Battaglia,LIB,11,3,8
Iowa,Lenox/Iowa,Governor,,Rick Stewart and Marco Battaglia,LIB,26,5,21
Iowa,Marengo City,Governor,,Rick Stewart and Marco Battaglia,LIB,36,9,27
Iowa,Pilot/Troy/York,Governor,,Rick Stewart and Marco Battaglia,LIB,6,2,4
Iowa,Williamsburg,Governor,,Rick Stewart and Marco Battaglia,LIB,37,7,30
Iowa,Dayton/English I,Governor,,Write-in,,0,0,0
Iowa,English II,Governor,,Write-in,,1,0,1
Iowa,Fillmore/Greene,Governor,,Write-in,,0,0,0
Iowa,Honey Creek/Marengo Rural,Governor,,Write-in,,0,0,0
Iowa,Hartford I/Sumner,Governor,,Write-in,,1,0,1
Iowa,Hartford II/Lincoln,Governor,,Write-in,,0,0,0
Iowa,Hilton/Washington,Governor,,Write-in,,0,0,0
Iowa,Lenox/Iowa,Governor,,Write-in,,0,0,0
Iowa,Marengo City,Governor,,Write-in,,0,0,0
Iowa,Pilot/Troy/York,Governor,,Write-in,,2,1,1
Iowa,Williamsburg,Governor,,Write-in,,2,0,2
Iowa,Dayton/English I,Secretary of State,,Paul D. Pate,REP,203,28,175
Iowa,English II,Secretary of State,,Paul D. Pate,REP,296,42,254
Iowa,Fillmore/Greene,Secretary of State,,Paul D. Pate,REP,457,48,409
Iowa,Honey Creek/Marengo Rural,Secretary of State,,Paul D. Pate,REP,244,61,183
Iowa,Hartford I/Sumner,Secretary of State,,Paul D. Pate,REP,237,35,202
Iowa,Hartford II/Lincoln,Secretary of State,,Paul D. Pate,REP,404,57,347
Iowa,Hilton/Washington,Secretary of State,,Paul D. Pate,REP,456,121,335
Iowa,Lenox/Iowa,Secretary of State,,Paul D. Pate,REP,837,217,620
Iowa,Marengo City,Secretary of State,,Paul D. Pate,REP,587,152,435
Iowa,Pilot/Troy/York,Secretary of State,,Paul D. Pate,REP,527,110,417
Iowa,Williamsburg,Secretary of State,,Paul D. Pate,REP,913,207,706
Iowa,Dayton/English I,Secretary of State,,Joel Miller,DEM,70,22,48
Iowa,English II,Secretary of State,,Joel Miller,DEM,141,33,108
Iowa,Fillmore/Greene,Secretary of State,,Joel Miller,DEM,192,71,121
Iowa,Honey Creek/Marengo Rural,Secretary of State,,Joel Miller,DEM,66,39,27
Iowa,Hartford I/Sumner,Secretary of State,,Joel Miller,DEM,60,27,33
Iowa,Hartford II/Lincoln,Secretary of State,,Joel Miller,DEM,116,42,74
Iowa,Hilton/Washington,Secretary of State,,Joel Miller,DEM,173,67,106
Iowa,Lenox/Iowa,Secretary of State,,Joel Miller,DEM,459,186,273
Iowa,Marengo City,Secretary of State,,Joel Miller,DEM,295,136,159
Iowa,Pilot/Troy/York,Secretary of State,,Joel Miller,DEM,121,35,86
Iowa,Williamsburg,Secretary of State,,Joel Miller,DEM,524,215,309
Iowa,Dayton/English I,Secretary of State,,Write-in,,0,0,0
Iowa,English II,Secretary of State,,Write-in,,1,0,1
Iowa,Fillmore/Greene,Secretary of State,,Write-in,,1,0,1
Iowa,Honey Creek/Marengo Rural,Secretary of State,,Write-in,,0,0,0
Iowa,Hartford I/Sumner,Secretary of State,,Write-in,,0,0,0
Iowa,Hartford II/Lincoln,Secretary of State,,Write-in,,0,0,0
Iowa,Hilton/Washington,Secretary of State,,Write-in,,0,0,0
Iowa,Lenox/Iowa,Secretary of State,,Write-in,,0,0,0
Iowa,Marengo City,Secretary of State,,Write-in,,0,0,0
Iowa,Pilot/Troy/York,Secretary of State,,Write-in,,0,0,0
Iowa,Williamsburg,Secretary of State,,Write-in,,0,0,0
Iowa,Dayton/English I,Attorney General,,Brenna Bird,REP,169,23,146
Iowa,English II,Attorney General,,Brenna Bird,REP,254,40,214
Iowa,Fillmore/Greene,Attorney General,,Brenna Bird,REP,393,35,358
Iowa,Honey Creek/Marengo Rural,Attorney General,,Brenna Bird,REP,213,51,162
Iowa,Hartford I/Sumner,Attorney General,,Brenna Bird,REP,193,24,169
Iowa,Hartford II/Lincoln,Attorney General,,Brenna Bird,REP,333,41,292
Iowa,Hilton/Washington,Attorney General,,Brenna Bird,REP,385,90,295
Iowa,Lenox/Iowa,Attorney General,,Brenna Bird,REP,690,156,534
Iowa,Marengo City,Attorney General,,Brenna Bird,REP,485,123,362
Iowa,Pilot/Troy/York,Attorney General,,Brenna Bird,REP,425,73,352
Iowa,Williamsburg,Attorney General,,Brenna Bird,REP,750,143,607
Iowa,Dayton/English I,Attorney General,,Tom Miller,DEM,103,25,78
Iowa,English II,Attorney General,,Tom Miller,DEM,182,37,145
Iowa,Fillmore/Greene,Attorney General,,Tom Miller,DEM,255,83,172
Iowa,Honey Creek/Marengo Rural,Attorney General,,Tom Miller,DEM,99,52,47
Iowa,Hartford I/Sumner,Attorney General,,Tom Miller,DEM,101,37,64
Iowa,Hartford II/Lincoln,Attorney General,,Tom Miller,DEM,178,59,119
Iowa,Hilton/Washington,Attorney General,,Tom Miller,DEM,237,98,139
Iowa,Lenox/Iowa,Attorney General,,Tom Miller,DEM,598,243,355
Iowa,Marengo City,Attorney General,,Tom Miller,DEM,394,165,229
Iowa,Pilot/Troy/York,Attorney General,,Tom Miller,DEM,220,72,148
Iowa,Williamsburg,Attorney General,,Tom Miller,DEM,680,280,400
Iowa,Dayton/English I,Attorney General,,Write-in,,0,0,0
Iowa,English II,Attorney General,,Write-in,,0,0,0
Iowa,Fillmore/Greene,Attorney General,,Write-in,,1,0,1
Iowa,Honey Creek/Marengo Rural,Attorney General,,Write-in,,0,0,0
Iowa,Hartford I/Sumner,Attorney General,,Write-in,,0,0,0
Iowa,Hartford II/Lincoln,Attorney General,,Write-in,,0,0,0
Iowa,Hilton/Washington,Attorney General,,Write-in,,2,0,2
Iowa,Lenox/Iowa,Attorney General,,Write-in,,0,0,0
Iowa,Marengo City,Attorney General,,Write-in,,1,0,1
Iowa,Pilot/Troy/York,Attorney General,,Write-in,,2,1,1
Iowa,Williamsburg,Attorney General,,Write-in,,0,0,0
Iowa,Dayton/English I,State Senate,46,Dawn Driscoll,REP,199,27,172
Iowa,English II,State Senate,46,Dawn Driscoll,REP,278,40,238
Iowa,Fillmore/Greene,State Senate,46,Dawn Driscoll,REP,407,40,367
Iowa,Honey Creek/Marengo Rural,State Senate,46,Dawn Driscoll,REP,237,66,171
Iowa,Hartford I/Sumner,State Senate,46,Dawn Driscoll,REP,217,31,186
Iowa,Hartford II/Lincoln,State Senate,46,Dawn Driscoll,REP,388,51,337
Iowa,Hilton/Washington,State Senate,46,Dawn Driscoll,REP,437,115,322
Iowa,Lenox/Iowa,State Senate,46,Dawn Driscoll,REP,748,187,561
Iowa,Marengo City,State Senate,46,Dawn Driscoll,REP,538,136,402
Iowa,Pilot/Troy/York,State Senate,46,Dawn Driscoll,REP,469,97,372
Iowa,Williamsburg,State Senate,46,Dawn Driscoll,REP,855,182,673
Iowa,Dayton/English I,State Senate,46,Kevin Kinney,DEM,78,22,56
Iowa,English II,State Senate,46,Kevin Kinney,DEM,161,36,125
Iowa,Fillmore/Greene,State Senate,46,Kevin Kinney,DEM,254,81,173
Iowa,Honey Creek/Marengo Rural,State Senate,46,Kevin Kinney,DEM,79,40,39
Iowa,Hartford I/Sumner,State Senate,46,Kevin Kinney,DEM,81,32,49
Iowa,Hartford II/Lincoln,State Senate,46,Kevin Kinney,DEM,138,48,90
Iowa,Hilton/Washington,State Senate,46,Kevin Kinney,DEM,198,77,121
Iowa,Lenox/Iowa,State Senate,46,Kevin Kinney,DEM,560,217,343
Iowa,Marengo City,State Senate,46,Kevin Kinney,DEM,348,153,195
Iowa,Pilot/Troy/York,State Senate,46,Kevin Kinney,DEM,182,47,135
Iowa,Williamsburg,State Senate,46,Kevin Kinney,DEM,603,244,359
Iowa,Dayton/English I,State Senate,46,Write-in,,0,0,0
Iowa,English II,State Senate,46,Write-in,,1,0,1
Iowa,Fillmore/Greene,State Senate,46,Write-in,,0,0,0
Iowa,Honey Creek/Marengo Rural,State Senate,46,Write-in,,0,0,0
Iowa,Hartford I/Sumner,State Senate,46,Write-in,,1,0,1
Iowa,Hartford II/Lincoln,State Senate,46,Write-in,,0,0,0
Iowa,Hilton/Washington,State Senate,46,Write-in,,0,0,0
Iowa,Lenox/Iowa,State Senate,46,Write-in,,1,0,1
Iowa,Marengo City,State Senate,46,Write-in,,2,0,2
Iowa,Pilot/Troy/York,State Senate,46,Write-in,,1,1,0
Iowa,Williamsburg,State Senate,46,Write-in,,1,0,1
Iowa,Dayton/English I,State House,91,Brad Sherman,REP,194,27,167
Iowa,English II,State House,91,Brad Sherman,REP,284,41,243
Iowa,Fillmore/Greene,State House,91,Brad Sherman,REP,439,43,396
Iowa,Honey Creek/Marengo Rural,State House,91,Brad Sherman,REP,238,67,171
Iowa,Hartford I/Sumner,State House,91,Brad Sherman,REP,217,30,187
Iowa,Hartford II/Lincoln,State House,91,Brad Sherman,REP,385,50,335
Iowa,Hilton/Washington,State House,91,Brad Sherman,REP,430,106,324
Iowa,Lenox/Iowa,State House,91,Brad Sherman,REP,764,193,571
Iowa,Marengo City,State House,91,Brad Sherman,REP,517,132,385
Iowa,Pilot/Troy/York,State House,91,Brad Sherman,REP,486,99,387
Iowa,Williamsburg,State House,91,Brad Sherman,REP,844,184,660
Iowa,Dayton/English I,State House,91,Elle Wyant,DEM,75,21,54
Iowa,English II,State House,91,Elle Wyant,DEM,149,34,115
Iowa,Fillmore/Greene,State House,91,Elle Wyant,DEM,206,76,130
Iowa,Honey Creek/Marengo Rural,State House,91,Elle Wyant,DEM,73,34,39
Iowa,Hartford I/Sumner,State House,91,Elle Wyant,DEM,76,29,47
Iowa,Hartford II/Lincoln,State House,91,Elle Wyant,DEM,128,45,83
Iowa,Hilton/Washington,State House,91,Elle Wyant,DEM,196,83,113
Iowa,Lenox/Iowa,State House,91,Elle Wyant,DEM,524,204,320
Iowa,Marengo City,State House,91,Elle Wyant,DEM,367,155,212
Iowa,Pilot/Troy/York,State House,91,Elle Wyant,DEM,153,42,111
Iowa,Williamsburg,State House,91,Elle Wyant,DEM,584,231,353
Iowa,Dayton/English I,State House,91,Write-in,,0,0,0
Iowa,English II,State House,91,Write-in,,2,0,2
Iowa,Fillmore/Greene,State House,91,Write-in,,1,0,1
